onion_id	id	spotify_id	popularity	release	danceability	energy	key	mode	valence	tempo	duration_ms
onion::IqtPKqLxizz8oakJ	IqtPKqLxizz8oakJ	7EFukKfVHrKBqk5uMvOA6w	26.0	2009	0.5539999999999999	0.62	9.0	0.0	0.322	128.016	266707
onion::Iu5TjXRiKWZNhAik	Iu5TjXRiKWZNhAik	3sbcAG3y97g63yDSVMf38o	49.0	2011	0.158	0.008320000000000001	9.0	0.0	0.0313	107.295	65125
onion::IvFOfGXDtrbZGdQw	IvFOfGXDtrbZGdQw	1TvQVmNarYyU0d4wARLlX8	38.0	1998	0.49	0.967	11.0	0.0	0.16699999999999998	158.997	186107
onion::J02GAZ69pxIGBh5A	J02GAZ69pxIGBh5A	1EryAkZ0VHstC6haIxVBiE	49.0	2010	0.3670000000000001	0.634	5.0	1.0	0.0964	89.98100000000002	241533
onion::J8leVOPbNzo1oOUd	J8leVOPbNzo1oOUd	4Ar3oSp4bAw5gz22F70GM7	51.0	2011	0.461	0.157	4.0	0.0	0.142	131.987	160000
onion::JAWJrd3LcrC89Ds9	JAWJrd3LcrC89Ds9	0RUGuh2uSNFJpGMSsD1F5C	62.0	2011	0.5760000000000001	0.835	2.0	1.0	0.476	150.017	257720
onion::JAtWnz9r4QhCYYtY	JAtWnz9r4QhCYYtY	71SidvkT6LCBHRZI858TsQ	53.0	2016	0.667	0.667	9.0	1.0	0.504	118.952	181000
onion::JCmBi4ugSrQMmenT	JCmBi4ugSrQMmenT	6x8F0VYPwgT0R0ogdp2vCS	35.0	2016	0.731	0.87	9.0	1.0	0.6920000000000001	124.0	222526
onion::JHAHkzKaCXTOf9jn	JHAHkzKaCXTOf9jn	2OARIMw1hpehr86Iwmv04c	58.0	1958	0.6759999999999999	0.424	9.0	1.0	0.493	148.373	150960
onion::JJ75FJUIJsUtFGII	JJ75FJUIJsUtFGII	63xacFFxlsNSEwVOfl7sYh	28.0	2016	0.573	0.468	2.0	0.0	0.0915	134.974	273321
onion::JNhopUcdVI4ubBe0	JNhopUcdVI4ubBe0	5BX9R694ZWdgyMEgswWvgY	47.0	2013	0.482	0.362	6.0	0.0	0.174	76.87899999999998	198933
onion::JR3YKiMDMHwUI2KP	JR3YKiMDMHwUI2KP	4ygcdmPyBFEaf25SEEsKrz	36.0	1997	0.499	0.82	5.0	0.0	0.598	161.44899999999996	397133
onion::JTbvJI8lNUTib1O5	JTbvJI8lNUTib1O5	0q6kL6JEfoGbozD1rjG7NY	28.0	1987	0.494	0.847	2.0	1.0	0.342	140.1	317533
onion::JTe4O8jE5AfV8Ppo	JTe4O8jE5AfV8Ppo	1Q2fYlSdwuutWj3QplhY9q	66.0	2006	0.185	0.948	8.0	1.0	0.316	196.578	207587
onion::JcNb61ftSGRdgcgj	JcNb61ftSGRdgcgj	0odIT9B9BvOCnXfS0e4lB5	69.0	1981	0.675	0.649	5.0	1.0	0.596	116.624	228000
onion::JcTVxXe2eNRCinki	JcTVxXe2eNRCinki	19wyEOwk4PTvfhBxSoZ34a	29.0	1985	0.607	0.502	6.0	0.0	0.508	127.482	189413
onion::JdKYM8BZEjL8VmSe	JdKYM8BZEjL8VmSe	6SpLc7EXZIPpy0sVko0aoU	68.0	2007	0.517	0.906	1.0	1.0	0.731	172.977	211520
onion::JjGqwBkjtdTGx16P	JjGqwBkjtdTGx16P	1wwKY8ICsV9wiCFMpdhPrr	52.0	2017	0.224	0.547	5.0	0.0	0.29100000000000004	83.416	273893
onion::JlfSEFOyxMZ8v1U5	JlfSEFOyxMZ8v1U5	7F02x6EKYIQV3VcTaTm7oN	64.0	1979	0.588	0.301	0.0	1.0	0.19	112.458	278441
onion::JlsnmYIejIhlmt9W	JlsnmYIejIhlmt9W	73M2Vb5MfZh8iGKudkMtlw	63.0	2009	0.579	0.605	1.0	1.0	0.74	121.793	245640
onion::JnoIGeer6Nov2Pta	JnoIGeer6Nov2Pta	2XqF629pnqF7L5DxEY8Zrm	38.0	2014	0.552	0.969	3.0	0.0	0.384	125.074	239347
onion::JrjFRJUJyXxxgEyg	JrjFRJUJyXxxgEyg	14kYOiFVPb7E7NfFbqhdln	69.0	2018	0.708	0.454	1.0	1.0	0.24	110.963	189507
onion::JuIvamtkMYHDS5IS	JuIvamtkMYHDS5IS	2Keowebxk9WEgrryS3aYkh	31.0	2017	0.306	0.985	9.0	1.0	0.22	143.611	208656
onion::Jw4p98tPdDDHgb6W	Jw4p98tPdDDHgb6W	08BFm5Pkw9KThqUb0KL1tH	38.0	2010	0.189	0.885	0.0	0.0	0.378	129.779	212627
onion::K9ohvgarNu3KVJN0	K9ohvgarNu3KVJN0	1vqjYZInNxtVOSTc5xEJWG	35.0	2007	0.4920000000000001	0.8140000000000001	9.0	0.0	0.306	108.012	231693
onion::KAcIrb86pTPLDq54	KAcIrb86pTPLDq54	7u6DMPznGbpziuEgCE0JGQ	66.0	2018	0.604	0.449	9.0	0.0	0.528	100.355	322027
onion::KBLWfj1EaK4nGnTs	KBLWfj1EaK4nGnTs	31G9RaSaDOI2NWcpnIp734	64.0	2013	0.6970000000000001	0.848	10.0	0.0	0.733	81.956	192067
onion::KFRyGLkLOBOkOKXH	KFRyGLkLOBOkOKXH	0mDMySNeFk7O6DDslIcfPO	44.0	2017	0.557	0.934	5.0	1.0	0.428	89.984	235840
onion::KIdL9PiDiwxMIYhU	KIdL9PiDiwxMIYhU	4PxzGOH79jcmmldKgoI9sB	49.0	2002	0.271	0.31	0.0	1.0	0.16	169.614	214733
onion::KJSJ1BNKUGEZMUuz	KJSJ1BNKUGEZMUuz	1BECwm5qkaBwlbfo4kpYx8	72.0	2016	0.462	0.5379999999999999	0.0	1.0	0.405	139.256	203507
onion::KR5mcJYhwjredE1R	KR5mcJYhwjredE1R	4e9eGQYsOiBcftrWXwsVco	70.0	2001	0.364	0.922	0.0	0.0	0.227	79.342	235053
onion::KRY3z4w12Y1yUY7y	KRY3z4w12Y1yUY7y	2rslQV48gNv3r9pPrQFPW1	48.0	1966	0.59	0.483	9.0	1.0	0.653	93.427	451133
onion::KTu7M5LPPDSU4tf6	KTu7M5LPPDSU4tf6	4u5ofLk8CMrtQnRaiIVH4O	39.0	1996	0.5	0.196	7.0	1.0	0.138	123.008	238160
onion::KWNHpCWes5hy32Qz	KWNHpCWes5hy32Qz	1JgTzrrrnh6neqTtvA3F5d	26.0	2010	0.488	0.923	0.0	0.0	0.57	144.016	306667
onion::KeKbzmQ8Nas7OUHo	KeKbzmQ8Nas7OUHo	1YwPNemawMgGe6sF4U0FTE	64.0	2008	0.809	0.883	8.0	1.0	0.918	124.096	266307
onion::KnMItrBYhHFixzJT	KnMItrBYhHFixzJT	2U2Z1IXnmJIvlknWizFykZ	66.0	2018	0.725	0.674	11.0	0.0	0.773	120.057	213693
onion::KnRDmXN8gqzf0fWx	KnRDmXN8gqzf0fWx	53kywT4Esk6NRPoMiRfr7r	24.0	2011	0.317	0.645	4.0	0.0	0.531	140.115	128107
onion::Kq9UoCXMw1ngH7NA	Kq9UoCXMw1ngH7NA	27L8sESb3KR79asDUBu8nW	71.0	2003	0.774	0.75	11.0	0.0	0.925	118.015	197987
onion::KqLr3PGal9VMHW0e	KqLr3PGal9VMHW0e	2XnnUZJIWSvq5AsE2PpoSz	45.0	2014	0.7509999999999999	0.812	3.0	0.0	0.224	123.998	269947
onion::KriUG4488Kii9XKs	KriUG4488Kii9XKs	1s4Nc5XFspnFHEHLv92gak	51.0	2016	0.382	0.799	6.0	0.0	0.244	140.059	216120
onion::KwFJaPn6gwoNd3Q4	KwFJaPn6gwoNd3Q4	70oiO5ivU4Ke41WMuXI26J	20.0	2000	0.441	0.851	2.0	1.0	0.309	91.97	269200
onion::KxLmwbLgqxK4Gj7k	KxLmwbLgqxK4Gj7k	2uhEKg8kIzpdvz4gyy6x8W	69.0	2011	0.545	0.485	8.0	1.0	0.341	80.40100000000002	249173
onion::KxryDZFfi0mkMMiM	KxryDZFfi0mkMMiM	3skn2lauGk7Dx6bVIt5DVj	70.0	2006	0.55	0.8740000000000001	4.0	1.0	0.318	121.61	240213
onion::L03boXzr18xiTx9f	L03boXzr18xiTx9f	5PntSbMHC1ud6Vvl8x56qd	66.0	1994	0.66	0.627	6.0	0.0	0.789	85.44	235000
onion::L2OBrPwbO2hupXEc	L2OBrPwbO2hupXEc	4cS2HQ6jK80vqdY9ofpztx	60.0	2009	0.865	0.69	7.0	1.0	0.868	121.983	188867
onion::L2yvC3lmRkiMGg0b	L2yvC3lmRkiMGg0b	2EcQY09CYgJ1qk6H1qZf8h	57.0	2017	0.561	0.28600000000000003	2.0	1.0	0.409	90.00399999999998	221720
onion::L4hixlDBqJuuRsi6	L4hixlDBqJuuRsi6	4iuNZTcvT9diFySSzVsnVS	62.0	2006	0.569	0.596	8.0	1.0	0.757	93.134	217347
onion::L4lGOjfg9lTLXh3U	L4lGOjfg9lTLXh3U	5UWwZ5lm5PKu6eKsHAGxOk	73.0	1997	0.412	0.882	11.0	0.0	0.35600000000000004	158.066	250547
onion::L5EBbhohw8AhRMt4	L5EBbhohw8AhRMt4	3jDdpx9PMlfMBS5tOBHFm9	69.0	1996	0.715	0.833	2.0	1.0	0.612	95.487	213093
onion::LB2ETNbmphEzXBKd	LB2ETNbmphEzXBKd	61mWefnWQOLf90gepjOCb3	73.0	2004	0.354	0.982	4.0	0.0	0.194	143.77200000000005	252613
onion::LBWL612A4659aB8u	LBWL612A4659aB8u	0oPnyCLqcn2ZNzwy5pLKDR	36.0	2008	0.4270000000000001	0.388	0.0	0.0	0.139	122.274	386500
onion::LEsoWCESdo0w4Jpv	LEsoWCESdo0w4Jpv	0CN4vEJXdHL92fnhvQhZgV	17.0	2010	0.168	0.994	2.0	1.0	0.0973	111.525	306453
onion::LGqB2vDEBsIZsPi1	LGqB2vDEBsIZsPi1	1HNkqx9Ahdgi1Ixy2xkKkL	81.0	2014	0.614	0.379	4.0	1.0	0.201	107.989	258987
onion::LHDaIkA7aE6dGw3r	LHDaIkA7aE6dGw3r	5TgEJ62DOzBpGxZ7WRsrqb	64.0	2014	0.531	0.363	10.0	1.0	0.259	121.412	229720
onion::LJIdILw93XsaPYDW	LJIdILw93XsaPYDW	15pPMD8QmGMK28iFmUd0l8	31.0	2011	0.575	0.8540000000000001	11.0	0.0	0.574	149.314	337347
onion::LJlWsITflMi3R7rx	LJlWsITflMi3R7rx	72ukb9x8WEVaRUNPzl2MC9	49.0	2013	0.441	0.972	1.0	0.0	0.235	94.993	258899
onion::LLJEKxrHQ6a6RlBt	LLJEKxrHQ6a6RlBt	77B0uaQTgrrA2yM4xwQG1h	17.0	2012	0.177	0.6940000000000001	6.0	0.0	0.391	61.625	188800
onion::LUJpPjIsr4d4IvqM	LUJpPjIsr4d4IvqM	6NvRxjfYkkT2SpirAlmsjH	63.0	2002	0.507	0.588	0.0	1.0	0.637	170.889	278707
onion::LabWO4VjCvwqBSQ3	LabWO4VjCvwqBSQ3	5gs3OJVv8wly05nf44iHiZ	37.0	1999	0.315	0.989	1.0	1.0	0.145	125.315	159427
onion::LatpzJsSTXLlrsvV	LatpzJsSTXLlrsvV	1AWQoqb9bSvzTjaLralEkT	69.0	2002	0.8909999999999999	0.7140000000000001	4.0	0.0	0.818	100.972	267267
onion::LbONvOB0QVFAQjDM	LbONvOB0QVFAQjDM	4va3DcK5XEROhGTXjSIszc	27.0	2007	0.562	0.72	11.0	1.0	0.415	100.008	244320
onion::Lgxr23kxIralNyF2	Lgxr23kxIralNyF2	3C3DdjdRkkBzVfX3uK7Jdf	29.0	1985	0.505	0.973	2.0	1.0	0.398	142.235	305800
onion::Ljh4OQHktTus5vp8	Ljh4OQHktTus5vp8	0iUano4euaiUETVUd1u0cx	51.0	2005	0.47	0.969	6.0	1.0	0.593	144.012	192311
onion::Lk8lLo65Cnex230c	Lk8lLo65Cnex230c	61beXNR1qPPxjyM8x3pdRk	41.0	2010	0.505	0.826	10.0	1.0	0.602	123.356	192240
onion::LmYZjUdYPlBrAoQj	LmYZjUdYPlBrAoQj	3GQmoKZvsd2P3G5OJLAZCp	46.0	2008	0.598	0.885	8.0	0.0	0.598	87.914	228707
onion::LsFQXgkFDs2ueZX8	LsFQXgkFDs2ueZX8	10V8XpuyMoEcSMfM79WDET	60.0	1998	0.518	0.948	6.0	0.0	0.55	103.025	201400
onion::LuFeu9smK7RiTZqD	LuFeu9smK7RiTZqD	2OoLIJNxpsNs9wIHqWQrED	53.0	2013	0.6940000000000001	0.8140000000000001	9.0	0.0	0.6859999999999999	124.976	264960
onion::M2U3z3OqV8u6T8FT	M2U3z3OqV8u6T8FT	3wBqON2EX3QFDyFLvl1Tcv	36.0	1985	0.5920000000000001	0.863	3.0	0.0	0.472	120.223	353840
onion::M3hTa7X3LhC40R1f	M3hTa7X3LhC40R1f	4e3DoE0H8nogusqa2OsrPw	35.0	2007	0.412	0.0769	9.0	1.0	0.518	171.168	198107
onion::M7WDgVe36ucHqpcl	M7WDgVe36ucHqpcl	6E1YebXpPPtujMUljDNlOo	39.0	2012	0.438	0.539	8.0	1.0	0.0757	166.649	192000
onion::M9LFTF0akAEPpfnJ	M9LFTF0akAEPpfnJ	2ptt0Eftq3b2jElTRrctrT	51.0	2003	0.377	0.904	4.0	0.0	0.595	200.566	221587
onion::MG8WfN36QCYZBt98	MG8WfN36QCYZBt98	3oy7aXWP1l5HctKbKqFzyD	39.0	1987	0.161	0.0672	0.0	1.0	0.11	88.47200000000002	184627
onion::MKPDwvGPAXXXoEFg	MKPDwvGPAXXXoEFg	6pmuu4qSz2WrtGkBjUfyuz	52.0	1990	0.61	0.8190000000000001	8.0	1.0	0.454	100.057	198920
onion::MQLAYcS1T9v0h7Sp	MQLAYcS1T9v0h7Sp	3geRffSf6eAruhg23RkpKV	57.0	1992	0.467	0.4320000000000001	7.0	1.0	0.238	142.642	271333
onion::MTRHF9Nso5JPm3Ef	MTRHF9Nso5JPm3Ef	7K6iiGbqmOhWFqjj0bvTKL	42.0	2016	0.789	0.605	10.0	1.0	0.163	127.997	249827
onion::MVUn9ZfetIhDKbxt	MVUn9ZfetIhDKbxt	3QaULt6mFjXbmU1O8chake	42.0	2015	0.376	0.86	11.0	1.0	0.45	128.22799999999998	283395
onion::MWhGAAWRCTRLuvrD	MWhGAAWRCTRLuvrD	0ttUuij1GDXSmyKV6PVLDz	24.0	1979	0.34	0.8240000000000001	4.0	0.0	0.574	102.368	126400
onion::Ma2mTEggvRXtRXb8	Ma2mTEggvRXtRXb8	0KyAGiNGUytG5JLxJu4F6l	72.0	2017	0.93	0.611	0.0	1.0	0.695	112.127	178352
onion::MbsMbtYzJXtKnTZh	MbsMbtYzJXtKnTZh	3Y3nRbS2YvT8LsYxvDylny	54.0	2014	0.624	0.8909999999999999	2.0	1.0	0.693	99.945	210424
onion::MjQkD0QGI10mjkvF	MjQkD0QGI10mjkvF	2NgInslT2bXxgqeCaoyX2z	35.0	2003	0.7809999999999999	0.743	10.0	0.0	0.289	109.11	259587
onion::Mlb2cFRV1WYopfRa	Mlb2cFRV1WYopfRa	5BKKy9fIJL5uM9fz1SnqyP	45.0	2014	0.608	0.7559999999999999	7.0	0.0	0.55	176.08599999999996	245507
onion::MpLAg4a4xmPClhV9	MpLAg4a4xmPClhV9	3PraFkxThh80PiD685IzWC	38.0	1980	0.27	0.973	2.0	1.0	0.443	105.292	187360
onion::MuP6PFdPTAg2iAuc	MuP6PFdPTAg2iAuc	0NtjyCrkeAs49gKiOsIUNw	33.0	1984	0.665	0.394	1.0	1.0	0.672	136.929	238000
onion::MwpFtrA5qYK4v5tl	MwpFtrA5qYK4v5tl	0LN5gIsS5tQSmRzQrHSaTR	53.0	1982	0.705	0.774	5.0	0.0	0.564	98.141	339107
onion::Mx8i7h5inHraLC6Y	Mx8i7h5inHraLC6Y	25Mh1vyzMXv5331YQufaGR	29.0	2013	0.521	0.742	10.0	0.0	0.498	147.005	240133
onion::MxyIlGvbvQxTDKIL	MxyIlGvbvQxTDKIL	61qJ4hUpEMshk1afsLmAEE	28.0	2016	0.612	0.161	7.0	1.0	0.0394	110.04	292566
onion::N3NgbW7GRmCSq7em	N3NgbW7GRmCSq7em	754kgU5rWscRTfvlsuEwFp	74.0	1997	0.526	0.7490000000000001	3.0	1.0	0.421	99.982	208680
onion::N4p5ZLBTGdKs7pSy	N4p5ZLBTGdKs7pSy	3fpK9ipCTfhqla2rIjw42c	36.0	2003	0.7120000000000001	0.873	5.0	1.0	0.698	153.654	353240
onion::N66qXFCABaCiso3R	N66qXFCABaCiso3R	269xqcgGTN9PlivhUkOLhX	60.0	2017	0.54	0.674	2.0	1.0	0.309	89.93299999999998	238719
onion::NCOrhDx0qvY61onf	NCOrhDx0qvY61onf	6RfvxXBEzXIpEj3mVgaeJ8	33.0	2008	0.583	0.5770000000000001	6.0	0.0	0.293	111.917	180853
onion::NCS5Uhityjy77E7a	NCS5Uhityjy77E7a	5dTHtzHFPyi8TlTtzoz1J9	69.0	2004	0.35600000000000004	0.96	4.0	1.0	0.0857	125.921	204733
onion::NEF3uCUMNHnrrSEU	NEF3uCUMNHnrrSEU	18ohWhzbMCynq5QJ68ifkW	56.0	2000	0.7959999999999999	0.716	0.0	1.0	0.505	102.07	319600
onion::NI2OoiNlKO7hMKBd	NI2OoiNlKO7hMKBd	7gVVBa3TKcHrrLcxaDJ9gP	20.0	2013	0.46	0.481	1.0	0.0	0.517	66.626	137000
onion::NJLt0eXJ4Np86Fx3	NJLt0eXJ4Np86Fx3	5kRPPEWFJIMox5qIkQkiz5	70.0	2017	0.4270000000000001	0.262	7.0	1.0	0.228	104.085	224867
onion::NK2f4w3ESTuZbuI3	NK2f4w3ESTuZbuI3	322t99AIkTbD4lew9tvdgs	44.0	2017	0.624	0.462	2.0	1.0	0.422	141.993	224198
onion::NLDnWLcmYl9vluUM	NLDnWLcmYl9vluUM	32mVHdy0bi1XKgr0ajsBlG	57.0	2006	0.6679999999999999	0.861	7.0	1.0	0.8290000000000001	105.587	173067
onion::NLFq6BDW2f1VDfq6	NLFq6BDW2f1VDfq6	11BKm0j4eYoCPPpCONAVwA	43.0	2011	0.591	0.637	9.0	0.0	0.4320000000000001	99.998	244760
onion::NLksx5CAOmyGU2Di	NLksx5CAOmyGU2Di	3jITkO2u1H36DMiMAMJWHj	54.0	2018	0.484	0.928	1.0	1.0	0.44	135.934	245069
onion::NM3o6UORk8p2jj9r	NM3o6UORk8p2jj9r	2kARZH1SSseRigNMbgtDzB	48.0	2007	0.7070000000000001	0.421	5.0	1.0	0.535	94.331	216453
onion::NPtNAwDLXBsalDdJ	NPtNAwDLXBsalDdJ	1nSqYL7YGQaDtu5o0V6LpS	39.0	1985	0.611	0.7020000000000001	4.0	1.0	0.302	137.097	416707
onion::NRRdR4UolSRN4RV9	NRRdR4UolSRN4RV9	7KsZHCfOitA5V9oQYVdltG	63.0	2017	0.5479999999999999	0.865	0.0	1.0	0.61	116.046	303013
onion::NYdW2juZHxlfd44q	NYdW2juZHxlfd44q	6d1kdG897PHrHobW4Ajbhr	17.0	2013	0.207	0.85	0.0	1.0	0.19	119.714	341160
onion::NZ6xUwPS4UDNEnQu	NZ6xUwPS4UDNEnQu	5mvKuE9Lf9ARVXVXA32kK9	58.0	2011	0.638	0.831	5.0	1.0	0.685	175.03799999999995	223053
onion::NcG87VJGRz5scnDO	NcG87VJGRz5scnDO	1FYTEYMWAu6gz7BYDHyoBU	43.0	2013	0.214	0.948	1.0	0.0	0.565	199.85	197187
onion::NkogiZ6PhaB7VpoT	NkogiZ6PhaB7VpoT	0wokCRaKD0zPNhMRXAgVsr	68.0	1993	0.472	0.652	1.0	0.0	0.401	140.124	340200
onion::NkzTvNULIDEvr3Pc	NkzTvNULIDEvr3Pc	1E3elyeDZawq8JlTEIrCvL	45.0	2015	0.482	0.921	5.0	0.0	0.431	161.13	224760
onion::Nl1sEvzj94qavDXi	Nl1sEvzj94qavDXi	1nFtiJxYdhtFfFtfXBv06s	52.0	1991	0.444	0.2	8.0	1.0	0.0777	105.566	232147
onion::NlE6greyN9xK2Goq	NlE6greyN9xK2Goq	3iDMNG7MD7uCPMxBOa66ZI	42.0	2013	0.652	0.435	1.0	1.0	0.473	120.006	137024
onion::NmJRqoipEN80wJot	NmJRqoipEN80wJot	2lR3REI1dq2Q64d9yeaaGN	42.0	2017	0.448	0.977	10.0	0.0	0.121	97.583	215707
onion::Nofgka0HtkCCIy8Z	Nofgka0HtkCCIy8Z	1ocR8gUE4fBfNJZtBr0TFQ	50.0	2017	0.256	0.84	5.0	0.0	0.17800000000000002	112.977	310347
onion::NoywtR5g66pmxswM	NoywtR5g66pmxswM	0Wy0oCdhHxm2wxTDWUfOic	38.0	1967	0.486	0.586	0.0	1.0	0.684	117.33	163560
onion::NpCTWbsRK9yx4E45	NpCTWbsRK9yx4E45	69OxPi6AJRJ2paMRQehwDF	30.0	2012	0.39	0.979	2.0	1.0	0.616	144.062	171627
onion::NpDoKC25MbP1PxIY	NpDoKC25MbP1PxIY	5ILhZGDzmRSVe00E99gL17	14.0	2012	0.359	0.939	5.0	0.0	0.187	90.84	265733
onion::NxDuAw545ivgXqgP	NxDuAw545ivgXqgP	7BNDyzwDboNRR2wmd7GSew	60.0	2013	0.67	0.8290000000000001	5.0	0.0	0.349	125.01	214206
onion::OAb4P2FlpiKq3koQ	OAb4P2FlpiKq3koQ	462tT5pBVstoLcOSJsBBKw	47.0	2010	0.521	0.6559999999999999	6.0	1.0	0.598	170.93900000000005	214733
onion::OBL6XrfPy89oleqA	OBL6XrfPy89oleqA	44Ljlpy44mHvLJxcYUvTK0	61.0	2013	0.591	0.94	11.0	1.0	0.6759999999999999	100.043	224640
onion::OCx99Oa9jrLSNnOY	OCx99Oa9jrLSNnOY	09CqF6VVL6G7NwkCj3M2lU	54.0	2017	0.765	0.58	1.0	1.0	0.785	63.576	220157
onion::OGQ58EnYlNUBEyiE	OGQ58EnYlNUBEyiE	0FUxMZAcb8K7XY4MctS6NS	32.0	2002	0.534	0.579	11.0	1.0	0.436	81.01100000000002	272267
onion::OHiJws8t4NlFjJcB	OHiJws8t4NlFjJcB	6ECp64rv50XVz93WvxXMGF	74.0	2002	0.7140000000000001	0.8590000000000001	5.0	0.0	0.755	95.034	206200
onion::OKl31Myy8GMPDSlZ	OKl31Myy8GMPDSlZ	2NCBjlH7FHEG7hXcnvUaWA	62.0	2018	0.782	0.494	0.0	1.0	0.401	65.832	127273
onion::OMc0rNuXEYnXvWZo	OMc0rNuXEYnXvWZo	03wKMRNYVvw6s9nm4I4jUS	58.0	2006	0.22	0.8	7.0	1.0	0.213	176.047	279293
onion::OSPgUqe5JqKrLsnN	OSPgUqe5JqKrLsnN	29Srmzqyig5Tg5EitFXsb8	53.0	2007	0.642	0.722	4.0	0.0	0.513	127.959	229213
onion::OTSPDyJXwnIsqGTi	OTSPDyJXwnIsqGTi	6CRNYiqBld7XK4plDLk3lL	29.0	2012	0.344	0.7979999999999999	7.0	0.0	0.217	160.101	419440
onion::OUb23fwEUhwC3Uec	OUb23fwEUhwC3Uec	2RSOzvKUnfDDrb2nQPfpQU	61.0	1997	0.8140000000000001	0.955	1.0	0.0	0.963	129.99200000000002	197773
onion::OWpUk8iwm6l2Tmdg	OWpUk8iwm6l2Tmdg	2Bs4jQEGMycglOfWPBqrVG	69.0	2014	0.536	0.768	10.0	0.0	0.545	77.217	228133
onion::OXnG80bq3I0KhoYT	OXnG80bq3I0KhoYT	6zbFlDUqDdLbHikceCg64h	35.0	2017	0.387	0.835	0.0	0.0	0.279	78.189	304831
onion::Of5PrlH0oCK0XZk1	Of5PrlH0oCK0XZk1	3G70HEDD4dwvm7yKGNquRB	33.0	2017	0.483	0.813	5.0	1.0	0.452	113.993	193640
onion::OfTwKCy6gpDAnyx6	OfTwKCy6gpDAnyx6	15ADURMdkO25JGD5mIcodM	50.0	1976	0.6459999999999999	0.362	5.0	1.0	0.387	142.46	220867
onion::OgWDV82JkbGlam41	OgWDV82JkbGlam41	1JY6B9ILvmRla2IKKRZvnH	59.0	2014	0.475	0.703	0.0	0.0	0.299	88.51799999999999	350690
onion::Okak0bbb0AbGQzmy	Okak0bbb0AbGQzmy	0U7XzVIAzoavQQ7DS94KYp	31.0	2005	0.583	0.7979999999999999	9.0	0.0	0.5660000000000001	119.195	184280
onion::OlXh9jUCeXM0YkVC	OlXh9jUCeXM0YkVC	37FsYu2IljCr3zInII1sBr	38.0	2015	0.624	0.8909999999999999	2.0	1.0	0.464	103.002	260320
onion::Oos3HnzbuXnyvwZb	Oos3HnzbuXnyvwZb	4cAgkb0ifwn0FSHGXnr4F6	59.0	2013	0.5	0.593	1.0	1.0	0.329	68.456	256093
onion::OsbBdNdl2DRFKCnq	OsbBdNdl2DRFKCnq	3Ivfmex71BM9J8wl3GaXH2	31.0	2016	0.256	0.963	7.0	1.0	0.0482	195.09	397964
onion::Ox8Cbvs3VcKdEax5	Ox8Cbvs3VcKdEax5	48hpDiomq25LOQGAiVbq77	46.0	1991	0.62	0.72	6.0	0.0	0.853	119.964	236067
onion::Oxl11HgnfhI1dAwS	Oxl11HgnfhI1dAwS	1GFZUvTSf0hYzgfQf7RWYz	20.0	2003	0.93	0.672	11.0	0.0	0.604	110.989	264800
onion::OzPQrP2eZhsEsx90	OzPQrP2eZhsEsx90	7j31rVgGX9Q2blT92VBEA0	72.0	2006	0.463	0.857	4.0	1.0	0.856	111.647	161920
onion::P0dmeOX5RzLqZey6	P0dmeOX5RzLqZey6	42MSqGOJ5o2VQgC01Zlcd5	28.0	2007	0.58	0.18	8.0	1.0	0.13699999999999998	129.805	247173
onion::P1o1r87NLjlsSDw9	P1o1r87NLjlsSDw9	761QvVHTibYjEi2r6A4g4Q	59.0	2017	0.205	0.472	10.0	1.0	0.0392	203.944	334294
onion::P4AymMwXbEfDWvRE	P4AymMwXbEfDWvRE	1ZLsvetXVtZNflSrn2Jknd	40.0	2008	0.565	0.779	4.0	0.0	0.541	119.949	283773
onion::P5PhnAUrO7gutVQe	P5PhnAUrO7gutVQe	4B2r9HXgUqRcPwUG3BYPlc	48.0	2009	0.634	0.8959999999999999	0.0	0.0	0.8270000000000001	136.09799999999998	242240
onion::PDmbQBqvl3FkoOk7	PDmbQBqvl3FkoOk7	2UV3qfQeW5PIU0hELBJCBT	15.0	2012	0.187	0.995	9.0	1.0	0.0914	109.132	255387
onion::PF3hin1KDvqEJ6Ui	PF3hin1KDvqEJ6Ui	1TxgZRcy3kZ7JaEp88MDbC	59.0	2016	0.706	0.884	10.0	1.0	0.506	90.036	210600
onion::PFYen7nm8cFFUub4	PFYen7nm8cFFUub4	6cr6UDpkjEaMQ80OjWqEBQ	64.0	1978	0.73	0.868	5.0	1.0	0.923	148.217	350400
onion::PKkIiPJ0ygGIxeah	PKkIiPJ0ygGIxeah	08gaUXuT1LXIae7TwBTCB9	47.0	2010	0.5	0.978	9.0	1.0	0.199	100.038	272907
onion::PSeJSsdOHRBapCx5	PSeJSsdOHRBapCx5	7a0Zmtupswb9Faai3Yj3Eo	50.0	2013	0.354	0.985	7.0	1.0	0.117	194.991	191875
onion::PTjAgaULILFpDWCm	PTjAgaULILFpDWCm	4UzVcXufOhGUwF56HT7b8M	70.0	2003	0.18600000000000005	0.29	9.0	1.0	0.0776	68.992	262533
onion::PYDbjL3BFDmDnM2D	PYDbjL3BFDmDnM2D	7fcfNW0XxTWlwVlftzfDOR	69.0	1992	0.43	0.7040000000000001	1.0	0.0	0.703	118.242	315120
onion::PZ5hPyNGGjcUNwK5	PZ5hPyNGGjcUNwK5	4r5VaK6H1bq0cTGPMTN97Z	45.0	1989	0.711	0.975	6.0	0.0	0.645	115.19	252333
